7.49394367748665E+017,HillaryClinton,We're not going to turn back the clock on progress. https://t.co/U3IZJ2lmEW,False,,2016-07-03T00:08:35,,,,False,en,5348,12978,,,,,,,,,,,,http://twitter.com,False,"{'media': [{'display_url': 'pic.twitter.com/U3IZJ2lmEW', 'expanded_url': 'http://twitter.com/HillaryClinton/status/749394367748665344/photo/1', 'sizes': {'medium': {'h': 512, 'resize': 'fit', 'w': 1024}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'large': {'h': 512, 'resize': 'fit', 'w': 1024}, 'small': {'h': 340, 'resize': 'fit', 'w': 680}}, 'id_str': '749393988797493248', 'indices': [52, 75], 'id': 749393988797493248, 'url': 'https://t.co/U3IZJ2lmEW', 'media_url_https': 'https://pbs.twimg.com/media/CmZh3MMWcAAmscB.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CmZh3MMWcAAmscB.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}","{'media': [{'display_url': 'pic.twitter.com/U3IZJ2lmEW', 'expanded_url': 'http://twitter.com/HillaryClinton/status/749394367748665344/photo/1', 'sizes': {'medium': {'h': 512, 'resize': 'fit', 'w': 1024}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'large': {'h': 512, 'resize': 'fit', 'w': 1024}, 'small': {'h': 340, 'resize': 'fit', 'w': 680}}, 'id_str': '749393988797493248', 'indices': [52, 75], 'id': 749393988797493248, 'url': 'https://t.co/U3IZJ2lmEW', 'media_url_https': 'https://pbs.twimg.com/media/CmZh3MMWcAAmscB.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CmZh3MMWcAAmscB.jpg'}]}",,
7.49350193095668E+017,realDonaldTrump,"It was just announced-by sources-that no charges will be brought against Crooked Hillary Clinton. Like I said, the system is totally rigged!",False,,2016-07-02T21:13:02,,,,False,en,21210,49885,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,,
7.49348045914079E+017,HillaryClinton,"Just like he shouldn’t have his finger on the nuclear button, Trump shouldn’t have his hands on our economy. https://t.co/REhieod2uo",False,,2016-07-02T21:04:31,,,,False,en,2141,5529,,,,,,,,,,,,http://twitter.com,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'hrc.io/29aqPKS', 'expanded_url': 'http://hrc.io/29aqPKS', 'indices': [109, 132], 'url': 'https://t.co/REhieod2uo'}], 'hashtags': []}",,,
7.49341789102961E+017,realDonaldTrump,It is impossible for the FBI not to recommend criminal charges against Hillary Clinton. What she did was wrong! What Bill did was stupid!,False,,2016-07-02T20:39:39,,,,False,en,12970,36271,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,,
7.49320471758443E+017,HillaryClinton,"Born July 2, 1951, trans activist Sylvia Rivera was an early LGBT leader whose work paved the way for progress. https://t.co/TFcpBVdr9q",False,,2016-07-02T19:14:56,,,,False,en,1793,5573,,,,,,,,,,,,http://twitter.com,False,"{'media': [{'display_url': 'pic.twitter.com/TFcpBVdr9q', 'expanded_url': 'http://twitter.com/HillaryClinton/status/749320471758442496/photo/1', 'sizes': {'large': {'h': 512, 'resize': 'fit', 'w': 1024}, 'small': {'h': 340, 'resize': 'fit', 'w': 680}, 'medium': {'h': 512, 'resize': 'fit', 'w': 1024}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'id_str': '749320415592452096', 'indices': [112, 135], 'id': 749320415592452096, 'url': 'https://t.co/TFcpBVdr9q', 'media_url_https': 'https://pbs.twimg.com/media/CmYe8qpWEAA8TTW.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CmYe8qpWEAA8TTW.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}","{'media': [{'display_url': 'pic.twitter.com/TFcpBVdr9q', 'expanded_url': 'http://twitter.com/HillaryClinton/status/749320471758442496/photo/1', 'sizes': {'large': {'h': 512, 'resize': 'fit', 'w': 1024}, 'small': {'h': 340, 'resize': 'fit', 'w': 680}, 'medium': {'h': 512, 'resize': 'fit', 'w': 1024}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'id_str': '749320415592452096', 'indices': [112, 135], 'id': 749320415592452096, 'url': 'https://t.co/TFcpBVdr9q', 'media_url_https': 'https://pbs.twimg.com/media/CmYe8qpWEAA8TTW.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CmYe8qpWEAA8TTW.jpg'}]}",,
7.49283917795066E+017,HillaryClinton,"Let's make America a world leader in manufacturing, again. https://t.co/PQzTY6ziRW https://t.co/NimTAUfa1T",False,,2016-07-02T16:49:41,,,,False,en,1275,3790,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'media': [{'display_url': 'pic.twitter.com/NimTAUfa1T', 'expanded_url': 'http://twitter.com/HillaryClinton/status/749283917795065856/photo/1', 'sizes': {'medium': {'h': 1200, 'resize': 'fit', 'w': 1200}, 'small': {'h': 680, 'resize': 'fit', 'w': 680}, 'large': {'h': 1200, 'resize': 'fit', 'w': 1200}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'id_str': '749283111540756481', 'indices': [83, 106], 'id': 749283111540756481, 'url': 'https://t.co/NimTAUfa1T', 'media_url_https': 'https://pbs.twimg.com/media/CmX9BSOWEAESDdm.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CmX9BSOWEAESDdm.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'hrc.io/2982IMn', 'expanded_url': 'http://hrc.io/2982IMn', 'indices': [59, 82], 'url': 'https://t.co/PQzTY6ziRW'}], 'hashtags': []}","{'media': [{'display_url': 'pic.twitter.com/NimTAUfa1T', 'expanded_url': 'http://twitter.com/HillaryClinton/status/749283917795065856/photo/1', 'sizes': {'medium': {'h': 1200, 'resize': 'fit', 'w': 1200}, 'small': {'h': 680, 'resize': 'fit', 'w': 680}, 'large': {'h': 1200, 'resize': 'fit', 'w': 1200}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'id_str': '749283111540756481', 'indices': [83, 106], 'id': 749283111540756481, 'url': 'https://t.co/NimTAUfa1T', 'media_url_https': 'https://pbs.twimg.com/media/CmX9BSOWEAESDdm.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CmX9BSOWEAESDdm.jpg'}]}",,
7.49264697233383E+017,realDonaldTrump,Thank you @greta. #ImWithYou https://t.co/SLdqNhD4Tm,False,,2016-07-02T15:33:19,,,,False,en,5981,14633,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'media': [{'display_url': 'pic.twitter.com/SLdqNhD4Tm', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/749264697233383424/video/1', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 338, 'resize': 'fit', 'w': 600}, 'large': {'h': 360, 'resize': 'fit', 'w': 640}, 'small': {'h': 191, 'resize': 'fit', 'w': 340}}, 'id_str': '749264646566207488', 'indices': [29, 52], 'id': 749264646566207488, 'url': 'https://t.co/SLdqNhD4Tm', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/749264646566207488/pu/img/5OW5sO8uD4QTq0-H.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/749264646566207488/pu/img/5OW5sO8uD4QTq0-H.jpg'}], 'user_mentions': [{'id_str': '16031927', 'name': 'Greta Van Susteren', 'id': 16031927, 'screen_name': 'greta', 'indices': [10, 16]}], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'ImWithYou', 'indices': [18, 28]}]}","{'media': [{'display_url': 'pic.twitter.com/SLdqNhD4Tm', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 338, 'resize': 'fit', 'w': 600}, 'large': {'h': 360, 'resize': 'fit', 'w': 640}, 'small': {'h': 191, 'resize': 'fit', 'w': 340}}, 'expanded_url': 'http://twitter.com/realDonaldTrump/status/749264697233383424/video/1', 'indices': [29, 52], 'id': 749264646566207488, 'url': 'https://t.co/SLdqNhD4Tm', 'video_info': {'variants': [{'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/749264646566207488/pu/vid/320x180/9mnPXKycFnl43JXF.mp4'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/749264646566207488/pu/vid/640x360/L_zH-MH9SBXGIZHb.mp4'}, {'content_type': 'application/dash+xml', 'url': 'https://video.twimg.com/ext_tw_video/749264646566207488/pu/pl/Cox0DXZ_7yHGtaOh.mpd'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/749264646566207488/pu/pl/Cox0DXZ_7yHGtaOh.m3u8'}], 'aspect_ratio': [16, 9], 'duration_millis': 10543}, 'id_str': '749264646566207488', 'additional_media_info': {'monetizable': False}, 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/749264646566207488/pu/img/5OW5sO8uD4QTq0-H.jpg', 'type': 'video', 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/749264646566207488/pu/img/5OW5sO8uD4QTq0-H.jpg'}]}",,
7.49264383990194E+017,realDonaldTrump,"Thank you for your support!
#AmericaFirst #LeadRight2016  https://t.co/a6f6xZNrym",False,,2016-07-02T15:32:04,,,,True,en,2966,9207,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/richrdhernande…', 'expanded_url': 'https://twitter.com/richrdhernandez/status/746791839861252096', 'indices': [58, 81], 'url': 'https://t.co/a6f6xZNrym'}], 'hashtags': [{'text': 'AmericaFirst', 'indices': [28, 41]}, {'text': 'LeadRight2016', 'indices': [42, 56]}]}",,,
7.49263772703986E+017,realDonaldTrump,"Reminder: last year, Clinton pledged she had turned over all work-related email under penalty of perjury ⬇️ https://t.co/X4R7LnsSoy",True,GOP,2016-07-02T15:29:38,,,,False,en,6843,10868,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'media': [{'display_url': 'pic.twitter.com/X4R7LnsSoy', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 680, 'resize': 'fit', 'w': 680}, 'large': {'h': 800, 'resize': 'fit', 'w': 800}, 'medium': {'h': 800, 'resize': 'fit', 'w': 800}}, 'expanded_url': 'http://twitter.com/GOP/status/748981511286763520/photo/1', 'indices': [117, 140], 'id': 748981507465830400, 'url': 'https://t.co/X4R7LnsSoy', 'source_status_id_str': '748981511286763520', 'source_user_id_str': '11134252', 'source_status_id': 748981511286763520, 'id_str': '748981507465830400', 'source_user_id': 11134252, 'media_url_https': 'https://pbs.twimg.com/media/CmTqtnfWYAAms6O.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CmTqtnfWYAAms6O.jpg'}], 'user_mentions': [{'id_str': '11134252', 'name': 'GOP', 'id': 11134252, 'screen_name': 'GOP', 'indices': [3, 7]}], 'symbols': [], 'urls': [], 'hashtags': []}","{'media': [{'display_url': 'pic.twitter.com/X4R7LnsSoy', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 680, 'resize': 'fit', 'w': 680}, 'large': {'h': 800, 'resize': 'fit', 'w': 800}, 'medium': {'h': 800, 'resize': 'fit', 'w': 800}}, 'expanded_url': 'http://twitter.com/GOP/status/748981511286763520/photo/1', 'indices': [117, 140], 'id': 748981507465830400, 'url': 'https://t.co/X4R7LnsSoy', 'source_status_id_str': '748981511286763520', 'source_user_id_str': '11134252', 'source_status_id': 748981511286763520, 'id_str': '748981507465830400', 'source_user_id': 11134252, 'media_url_https': 'https://pbs.twimg.com/media/CmTqtnfWYAAms6O.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CmTqtnfWYAAms6O.jpg'}]}",,
7.49262206672445E+017,realDonaldTrump,Thank you! #AmericaFirst https://t.co/MYG45LxGmH,False,,2016-07-02T15:23:25,,,,False,en,8526,24173,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'media': [{'display_url': 'pic.twitter.com/MYG45LxGmH', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/749262206672445441/photo/1', 'sizes': {'medium': {'h': 519, 'resize': 'fit', 'w': 960}, 'large': {'h': 519, 'resize': 'fit', 'w': 960}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 368, 'resize': 'fit', 'w': 680}}, 'id_str': '749262198644568064', 'indices': [25, 48], 'id': 749262198644568064, 'url': 'https://t.co/MYG45LxGmH', 'media_url_https': 'https://pbs.twimg.com/media/CmXp__nWcAAS0T9.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CmXp__nWcAAS0T9.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'AmericaFirst', 'indices': [11, 24]}]}","{'media': [{'display_url': 'pic.twitter.com/MYG45LxGmH', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/749262206672445441/photo/1', 'sizes': {'medium': {'h': 519, 'resize': 'fit', 'w': 960}, 'large': {'h': 519, 'resize': 'fit', 'w': 960}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 368, 'resize': 'fit', 'w': 680}}, 'id_str': '749262198644568064', 'indices': [25, 48], 'id': 749262198644568064, 'url': 'https://t.co/MYG45LxGmH', 'media_url_https': 'https://pbs.twimg.com/media/CmXp__nWcAAS0T9.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CmXp__nWcAAS0T9.jpg'}]}",,
7.49261242137711E+017,realDonaldTrump,"If I become the next POTUS- they will not be ignoring! #AmericaFirst 
https://t.co/97R0cQdnGI",False,,2016-07-02T15:19:35,,,,False,en,4068,10103,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'm.washingtontimes.com/news/2016/jul/…', 'expanded_url': 'http://m.washingtontimes.com/news/2016/jul/1/nearly-1-million-immigrants-ignoring-deportation/', 'indices': [70, 93], 'url': 'https://t.co/97R0cQdnGI'}], 'hashtags': [{'text': 'AmericaFirst', 'indices': [55, 68]}]}",,,
7.49261175968436E+017,realDonaldTrump,"Crooked Hillary -- Makes History! 
#ImWithYou #AmericaFirst https://t.co/PKQhYhMmIX",False,,2016-07-02T15:19:19,,,,False,en,11083,25634,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'media': [{'display_url': 'pic.twitter.com/PKQhYhMmIX', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/749261175968436224/photo/1', 'sizes': {'medium': {'h': 1200, 'resize': 'fit', 'w': 978}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'large': {'h': 1894, 'resize': 'fit', 'w': 1544}, 'small': {'h': 680, 'resize': 'fit', 'w': 554}}, 'id_str': '749261155730878465', 'indices': [60, 83], 'id': 749261155730878465, 'url': 'https://t.co/PKQhYhMmIX', 'media_url_https': 'https://pbs.twimg.com/media/CmXpDSdWcAEQDIP.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CmXpDSdWcAEQDIP.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'ImWithYou', 'indices': [35, 45]}, {'text': 'AmericaFirst', 'indices': [46, 59]}]}","{'media': [{'display_url': 'pic.twitter.com/PKQhYhMmIX', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/749261175968436224/photo/1', 'sizes': {'medium': {'h': 1200, 'resize': 'fit', 'w': 978}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'large': {'h': 1894, 'resize': 'fit', 'w': 1544}, 'small': {'h': 680, 'resize': 'fit', 'w': 554}}, 'id_str': '749261155730878465', 'indices': [60, 83], 'id': 749261155730878465, 'url': 'https://t.co/PKQhYhMmIX', 'media_url_https': 'https://pbs.twimg.com/media/CmXpDSdWcAEQDIP.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CmXpDSdWcAEQDIP.jpg'}]}",,
7.49242183362961E+017,HillaryClinton,The company you keep says a lot about you (maybe no one ever told Donald Trump). https://t.co/PpgSed6aZJ,False,,2016-07-02T14:03:51,,,,False,en,1954,3660,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'hrc.io/297NXt1', 'expanded_url': 'http://hrc.io/297NXt1', 'indices': [81, 104], 'url': 'https://t.co/PpgSed6aZJ'}], 'hashtags': []}",,,
7.49240145442923E+017,realDonaldTrump,The #2A to our Constitution is clear. The right of the people to keep &amp, bear Arms shall not be infringed upon. https://t.co/sqe12D0MBJ,False,,2016-07-02T13:55:45,,,,False,en,10249,25815,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'media': [{'display_url': 'pic.twitter.com/sqe12D0MBJ', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/749240145442922496/photo/1', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 410, 'resize': 'fit', 'w': 680}, 'large': {'h': 704, 'resize': 'fit', 'w': 1169}, 'medium': {'h': 704, 'resize': 'fit', 'w': 1169}}, 'id_str': '749240135213023232', 'indices': [115, 138], 'id': 749240135213023232, 'url': 'https://t.co/sqe12D0MBJ', 'media_url_https': 'https://pbs.twimg.com/media/CmXV7u7WgAAJI8r.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CmXV7u7WgAAJI8r.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': [{'text': '2A', 'indices': [4, 7]}]}","{'media': [{'display_url': 'pic.twitter.com/sqe12D0MBJ', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/749240145442922496/photo/1', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 410, 'resize': 'fit', 'w': 680}, 'large': {'h': 704, 'resize': 'fit', 'w': 1169}, 'medium': {'h': 704, 'resize': 'fit', 'w': 1169}}, 'id_str': '749240135213023232', 'indices': [115, 138], 'id': 749240135213023232, 'url': 'https://t.co/sqe12D0MBJ', 'media_url_https': 'https://pbs.twimg.com/media/CmXV7u7WgAAJI8r.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CmXV7u7WgAAJI8r.jpg'}]}",
7.49237508916056E+017,realDonaldTrump,#AmericaFirst #ImWithYou https://t.co/iEcnnlJ728,False,,2016-07-02T13:45:16,,,,False,und,5929,16491,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'media': [{'display_url': 'pic.twitter.com/iEcnnlJ728', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/749237508916056064/photo/1', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 436, 'resize': 'fit', 'w': 599}, 'large': {'h': 436, 'resize': 'fit', 'w': 599}, 'medium': {'h': 436, 'resize': 'fit', 'w': 599}}, 'id_str': '749237503459295232', 'indices': [25, 48], 'id': 749237503459295232, 'url': 'https://t.co/iEcnnlJ728', 'media_url_https': 'https://pbs.twimg.com/media/CmXTii4XgAA-4uh.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CmXTii4XgAA-4uh.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'AmericaFirst', 'indices': [0, 13]}, {'text': 'ImWithYou', 'indices': [14, 24]}]}","{'media': [{'display_url': 'pic.twitter.com/iEcnnlJ728', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/749237508916056064/photo/1', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 436, 'resize': 'fit', 'w': 599}, 'large': {'h': 436, 'resize': 'fit', 'w': 599}, 'medium': {'h': 436, 'resize': 'fit', 'w': 599}}, 'id_str': '749237503459295232', 'indices': [25, 48], 'id': 749237503459295232, 'url': 'https://t.co/iEcnnlJ728', 'media_url_https': 'https://pbs.twimg.com/media/CmXTii4XgAA-4uh.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CmXTii4XgAA-4uh.jpg'}]}",,
7.49209816732672E+017,realDonaldTrump,"The speakers slots at the Republican Convention are totally filled, with a long waiting list of those that want to speak - Wednesday release",False,,2016-07-02T11:55:14,,,,False,en,4618,14708,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,,
7.49208070505587E+017,realDonaldTrump,"Just read in the failing @nytimes that I was not aware ""the event had to be held in Cleveland"" - a total lie. These people are sick!",False,,2016-07-02T11:48:18,,,,False,en,4036,13014,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [{'id_str': '807095', 'name': 'The New York Times', 'id': 807095, 'screen_name': 'nytimes', 'indices': [25, 33]}], 'symbols': [], 'urls': [], 'hashtags': []}",,,
7.49052325130535E+017,realDonaldTrump,When you can't say it - or see it -- you can't fix it. We will MAKE AMERICA SAFE AGAIN! #ImWithYou #AmericaFirst https://t.co/Vd2A747L29,False,,2016-07-02T01:29:25,,,,False,en,5058,14212,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'facebook.com/DonaldTrump/po…', 'expanded_url': 'https://www.facebook.com/DonaldTrump/posts/10157247675605725:0', 'indices': [113, 136], 'url': 'https://t.co/Vd2A747L29'}], 'hashtags': [{'text': 'ImWithYou', 'indices': [88, 98]}, {'text': 'AmericaFirst', 'indices': [99, 112]}]}",,,
7.49049896431415E+017,realDonaldTrump,Just returned from Colorado. Amazing crowd!,False,,2016-07-02T01:19:46,,,,False,en,3148,15205,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,,
7.49045049275609E+017,HillaryClinton,Praying for the safety of the hostages in Bangladesh. To the terrorists: We will never succumb to fear and hate. -H,False,,2016-07-02T01:00:30,,,,False,en,2651,9336,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,,
